cl_id,cl_tracked,cl_fraud,cl_refunded,cb_amount,rf_amount,pv,revenue,co_name,gender,datecl,payment_method,mid,pid,card_brand,ps_id,pss_id
795,1,0,0,26.16,32.36,4432.2,813.48,United States,male,2021-02-17,E-Wallet,7,1101,JBC,13,97
5328,0,1,0,34.8,36.4,4309.36,596.68,France,male,2021-01-09,Bank transfers,190,1291,MasterCard,17,69
2745,0,0,1,32.28,18.64,4317.36,72.32,Netherlands,female,2021-01-17,Mobile,250,1217,MasterCard,73,79
1695,1,0,1,15.16,35.36,2776.04,578.64,Denmark,female,2021-03-27,Bank transfers,76,1285,JBC,14,3
7844,0,1,0,49.92,46.24,1791.64,55.36,Spain,female,2021-03-26,Mobile,230,1095,JBC,64,90
9253,1,0,0,30.72,24.4,1466.32,165.64,Finland,female,2021-03-03,Credit cards,228,1021,JBC,100,2
486,0,1,1,41.68,11.64,4736.28,652.4,Finland,male,2021-01-27,Prepaid cards,170,1279,Visa,1,80
7554,1,1,0,41.56,39.84,1678.16,902.16,Norway,male,2021-03-22,Bank transfers,163,1290,Amex,78,33
7106,1,1,1,10.92,5.28,3434.24,493.32,Turkey,male,2021-02-11,Bank transfers,125,1070,JBC,94,95
7639,1,0,1,35.92,28.88,3775.12,656.2,United States,male,2021-03-14,Mobile,254,1288,Visa,80,37
5895,1,1,1,46.28,34,1536.6,943.92,Finland,female,2021-03-29,Credit cards,151,1031,JBC,74,1
3568,0,1,0,46.68,23.72,1009.52,322.6,Spain,male,2021-03-11,Prepaid cards,41,1038,Amex,42,32
5166,0,1,1,29.24,33.52,4424.04,86.12,Denmark,female,2021-03-07,E-Wallet,77,1103,Amex,56,88
2818,1,1,0,39.68,43.88,3406.52,473.56,Iran,male,2021-01-19,Bank transfers,53,1065,JBC,13,41
6154,1,1,0,19.6,21.64,3317.52,257.32,New Zealand,female,2021-02-28,Prepaid cards,38,1008,Amex,43,13
5048,1,1,1,34.24,1,4382.44,459.36,Spain,female,2021-02-23,Credit cards,217,1292,JBC,56,93
5596,1,0,1,19.96,44.84,1325.48,703.56,Turkey,female,2021-02-04,Prepaid cards,290,1288,MasterCard,6,80
1737,0,0,0,39.08,7.04,1367.52,135.8,Turkey,male,2021-03-20,Bank transfers,137,1271,JBC,93,74
8778,0,0,1,10.6,20.56,4214.96,729.56,Norway,male,2021-01-18,Mobile,124,1292,Visa,78,54
8348,0,0,0,21.92,8.32,2961.68,697.8,United Kingdom,female,2021-01-13,Prepaid cards,115,1138,Visa,9,85
6625,0,0,0,14.76,19.28,3372.32,260.76,Germany,female,2021-03-28,E-Wallet,8,1251,JBC,45,63
1977,0,1,1,25.28,25.76,3459.72,941.8,United States,female,2021-01-22,E-Wallet,264,1190,Amex,83,45
2994,1,0,0,8.2,24.4,1199.6,783.72,New Zealand,male,2021-01-27,E-Wallet,87,1188,MasterCard,11,20
7399,1,1,1,33,13.36,4369.72,234.08,New Zealand,male,2021-03-07,Prepaid cards,23,1133,Amex,4,100
9308,0,0,1,13.24,19.92,3149.2,734.6,New Zealand,male,2021-03-05,Credit cards,164,1003,Visa,90,29
5648,1,0,0,33.96,10.32,4495.8,815.64,Germany,male,2021-02-08,E-Wallet,145,1279,Visa,52,65
5007,1,0,0,12.2,8.48,3297.12,311.56,United Kingdom,male,2021-01-17,Mobile,122,1075,Amex,77,11
2255,1,0,1,49.96,1.08,4857.56,707.08,Iran,female,2021-03-29,E-Wallet,278,1160,JBC,93,60
9114,0,1,0,2.8,39.48,4020.64,430.8,Norway,female,2021-03-29,E-Wallet,220,1241,MasterCard,48,56
4727,1,0,0,27.92,16.8,2715.36,88.88,Netherlands,male,2021-02-27,E-Wallet,166,1283,Visa,93,23
3088,0,1,0,40.76,27.72,1751.44,331.36,Switzerland,male,2021-03-27,Credit cards,60,1116,Amex,28,63
5571,1,1,0,32.08,28.24,4237.24,549.68,Australia,male,2021-02-22,E-Wallet,20,1202,Visa,66,14
1771,0,1,1,19.48,17.76,3934.2,656.28,Canada,female,2021-03-01,Bank transfers,188,1073,Amex,83,100
2368,1,0,1,25.24,35.76,2941.64,892.6,Germany,male,2021-02-23,Prepaid cards,104,1179,Visa,33,70
9138,0,1,1,17.36,38.76,1831.12,915.6,Netherlands,male,2021-02-11,Prepaid cards,13,1142,Visa,55,18
5475,1,1,0,16.72,44.8,2327.16,517,Denmark,female,2021-01-03,Prepaid cards,213,1146,MasterCard,98,60
6251,1,1,0,49.36,11.16,1874.52,735,Canada,male,2021-02-23,Mobile,73,1300,JBC,12,61
7824,0,1,1,35.72,48.6,3219.04,237.44,Finland,female,2021-03-27,Prepaid cards,202,1026,Visa,75,71
9083,0,1,1,44.32,14.92,4310.96,263.04,United Kingdom,male,2021-03-17,Bank transfers,136,1103,Amex,8,23
3171,0,0,1,16.68,3.76,3053.84,248.64,Canada,female,2021-02-14,E-Wallet,245,1285,Visa,51,8
5020,0,1,1,17.68,9.28,2375.64,361.44,Australia,male,2021-03-07,Prepaid cards,237,1229,MasterCard,27,16
4979,1,1,0,28.12,22.8,4996.2,724.12,United States,female,2021-02-14,Credit cards,5,1044,JBC,57,71
9664,1,0,0,40.64,5.72,1331.96,433.4,New Zealand,female,2021-03-19,E-Wallet,259,1188,Amex,81,41
3328,0,1,1,45.12,3.6,1044.12,429.96,Brazil,male,2021-03-03,E-Wallet,5,1133,Visa,3,69
6500,1,1,1,21.16,32.72,4847.88,960.96,Netherlands,male,2021-02-28,E-Wallet,135,1161,JBC,97,95
9680,1,0,0,16.32,9.52,2945.6,658.4,Germany,male,2021-02-13,E-Wallet,74,1193,JBC,90,86
8903,0,1,1,45.72,17.44,3584.28,863.56,Germany,female,2021-01-25,Prepaid cards,220,1149,MasterCard,81,41
173,0,0,1,47.92,43.72,4747.72,923.12,Finland,female,2021-02-25,Bank transfers,71,1208,Visa,51,32
1295,1,1,1,40.08,16.52,3373.04,322.72,France,male,2021-01-23,Bank transfers,28,1155,Amex,23,50
8646,1,1,0,42.2,43.4,2316.36,917,Ireland,male,2021-03-30,Mobile,267,1016,JBC,92,32
4928,0,0,1,28.2,12.64,4132.04,114.72,Australia,male,2021-01-02,Mobile,30,1009,JBC,40,3
3909,0,1,0,24.52,44.36,3730.68,711.68,Netherlands,male,2021-02-15,Credit cards,219,1275,Visa,99,77
9199,1,1,1,20.32,41.92,3553.28,362.24,Australia,male,2021-03-29,Mobile,272,1259,JBC,16,77
5489,1,0,1,12.32,22.04,2679.72,270.4,Denmark,male,2021-03-31,Bank transfers,289,1134,MasterCard,69,44
8581,1,0,1,13.52,5.68,3637.28,273.44,Netherlands,female,2021-02-21,Mobile,138,1168,Amex,10,91
9834,1,0,1,49.92,44.4,3256.56,569.12,Australia,female,2021-03-01,E-Wallet,111,1255,Amex,41,82
8809,1,1,1,24.84,44.6,2816.6,214.8,United Kingdom,male,2021-01-29,Prepaid cards,291,1207,Visa,76,68
4360,0,1,1,43.96,18.64,1946.4,963.76,Turkey,male,2021-01-03,Mobile,85,1164,Amex,69,26
505,0,1,0,20.16,27.44,3072.76,607.28,United States,male,2021-01-29,Bank transfers,233,1175,JBC,92,54
4107,1,0,0,7.44,49.32,4017.48,105.8,France,male,2021-03-18,E-Wallet,212,1275,JBC,28,59
675,0,1,1,5.04,42.08,2543.28,876.56,Australia,female,2021-03-14,Credit cards,142,1239,Visa,69,37
3526,0,1,1,22.44,25.96,1899.8,587.64,Spain,female,2021-03-02,Prepaid cards,218,1266,JBC,82,52
8768,0,0,0,34.64,45.16,4253.04,159.48,Ireland,male,2021-02-14,Bank transfers,179,1088,Visa,53,66
957,1,1,1,34.44,22.4,1590.24,88.52,Turkey,female,2021-03-06,Prepaid cards,36,1081,Visa,20,27
4514,0,0,1,33.32,8.08,3321.28,753.4,Netherlands,female,2021-03-28,Prepaid cards,65,1167,Visa,84,34
6748,0,1,0,33.68,25.04,1472.16,744.64,Australia,female,2021-01-09,E-Wallet,246,1109,Amex,79,74
1254,1,1,1,47.52,39.48,2018.16,919.28,Finland,female,2021-01-27,Credit cards,27,1135,JBC,54,84
4605,0,0,0,5.84,37.28,3887.56,562.8,France,female,2021-01-13,Mobile,245,1265,Visa,42,56
5333,0,0,0,6.24,14.64,3474.96,807.16,Denmark,male,2021-03-24,Prepaid cards,6,1175,MasterCard,86,74
8620,1,0,1,45.64,26.04,3776.28,781.04,Netherlands,female,2021-03-04,Mobile,4,1214,MasterCard,44,37
4376,1,0,0,19.72,39.04,3992.28,539,New Zealand,female,2021-02-07,E-Wallet,167,1286,JBC,76,76
5716,1,0,1,35.84,32,2403.28,511.88,United States,female,2021-03-05,Prepaid cards,188,1055,MasterCard,24,64
3216,0,0,0,19.64,9.16,4606.4,296.52,Brazil,male,2021-02-01,Credit cards,277,1208,MasterCard,40,56
4131,1,0,1,17.04,8.32,1869.4,585.24,United Kingdom,female,2021-01-14,E-Wallet,232,1010,MasterCard,36,80
1102,1,0,0,48.84,6.12,3554.32,675.08,Brazil,female,2021-02-14,Credit cards,283,1257,Amex,77,6
2060,0,0,0,15.24,43.8,3888.76,136.72,Ireland,male,2021-03-09,Credit cards,252,1076,Amex,65,8
5343,1,0,0,9.52,19.28,2284.96,720.88,Iran,female,2021-01-18,Prepaid cards,19,1204,Visa,20,75
961,0,0,0,29.68,13.12,1725.76,753.96,United States,male,2021-03-06,Prepaid cards,257,1103,Amex,2,100
6446,0,0,0,15.44,48.32,2987.72,645.8,Norway,female,2021-01-12,Credit cards,290,1120,MasterCard,47,38
6569,1,0,0,36.84,1.4,3474.24,522.88,United States,male,2021-01-20,Bank transfers,257,1056,Visa,92,87
1524,0,1,0,31.84,45.2,1032.28,676,Finland,male,2021-03-18,Prepaid cards,78,1175,MasterCard,99,42
9110,0,1,1,45.92,46.36,2297.12,67.44,Australia,male,2021-03-01,Prepaid cards,198,1085,MasterCard,75,99
3220,0,0,1,38.68,22.56,4983.48,369.4,Switzerland,male,2021-01-02,Bank transfers,12,1047,Amex,23,93
7298,1,0,0,35.6,42.84,2750.08,171.48,Switzerland,male,2021-02-06,Credit cards,157,1168,MasterCard,57,14
2696,0,0,1,47.04,29.8,2592.96,330.32,Norway,female,2021-04-01,Credit cards,252,1212,Amex,27,94
1088,1,1,1,10.6,25.4,2428,671.72,Netherlands,male,2021-02-04,E-Wallet,190,1291,Amex,48,5
369,1,0,1,7.44,32.08,2756.72,621.68,Canada,male,2021-01-11,Bank transfers,32,1174,JBC,13,61
7714,1,1,0,34.28,2.96,1784.28,236.68,Netherlands,female,2021-01-11,Credit cards,49,1054,Amex,84,12
5319,0,1,0,29.76,1.88,1736.48,196.6,France,female,2021-02-22,Bank transfers,33,1139,JBC,86,21
8753,1,0,0,19.8,3.64,3430.28,539.04,Finland,female,2021-03-21,E-Wallet,83,1296,MasterCard,77,1
1946,0,1,1,36.28,25.6,1688.12,616.08,Norway,male,2021-02-18,E-Wallet,38,1241,JBC,4,21
7166,0,0,0,27.4,29.72,3068.36,788.16,United States,male,2021-03-25,Mobile,45,1186,MasterCard,40,43
323,0,1,0,23.2,11.64,3833.8,599.96,Brazil,male,2021-03-26,Bank transfers,233,1080,JBC,34,2
992,0,0,0,18.84,29.84,1433.72,734.12,Norway,female,2021-03-14,Prepaid cards,153,1093,Visa,49,48
7938,1,0,0,27.6,28.08,3359.08,828.12,Netherlands,male,2021-03-09,Bank transfers,248,1294,Visa,100,1
6358,0,1,0,14.8,49.04,2163.92,615.72,New Zealand,female,2021-03-07,Mobile,7,1257,Amex,96,79
3157,1,1,1,6.08,25.08,1624.76,556.48,Australia,female,2021-03-23,Prepaid cards,150,1159,Amex,24,60
5904,1,1,1,8.64,39.8,4909.92,259.8,Finland,male,2021-01-10,Credit cards,266,1083,Amex,100,3
7318,0,0,0,18.76,26.64,2978.88,399.88,United States,male,2021-01-14,Mobile,229,1072,JBC,85,20
3162,1,0,0,25.24,2.64,4179.16,679.16,Switzerland,male,2021-01-22,Mobile,242,1044,MasterCard,42,11
7921,0,1,0,8,2.84,1437.08,617.8,Turkey,female,2021-02-28,Prepaid cards,256,1209,Amex,65,65
6047,0,1,0,47.04,27.04,1460.24,531.32,Australia,female,2021-01-14,Bank transfers,166,1142,Amex,11,3
8046,0,0,0,3.52,49.76,3686.12,555.6,Finland,male,2021-01-30,Credit cards,15,1190,MasterCard,53,63
5216,1,1,1,1.52,3.52,4568.84,732.52,New Zealand,female,2021-01-20,Mobile,257,1252,JBC,29,65
9932,0,0,0,6.96,24.28,2915.12,248.88,Finland,female,2021-01-02,Credit cards,215,1216,Amex,3,42
881,1,0,1,44.56,17.32,4231.08,215.16,Switzerland,male,2021-03-03,Prepaid cards,205,1089,Visa,65,20
2606,0,0,0,29.08,22.2,1533.04,390.4,Turkey,male,2021-03-29,Prepaid cards,292,1226,Visa,66,89
7456,1,0,1,40.84,48.76,4503.8,374.36,Spain,male,2021-03-25,Prepaid cards,171,1016,JBC,4,80
7549,1,0,1,22.08,34.96,4915.68,349.6,Australia,female,2021-03-01,Mobile,236,1057,Amex,69,63
2103,0,0,1,49.68,15.72,1572.92,932.08,Turkey,female,2021-01-01,E-Wallet,161,1081,MasterCard,42,12
679,1,0,1,5.56,46.36,1552.12,833.28,Denmark,male,2021-03-10,Prepaid cards,293,1226,JBC,25,27
5769,1,0,1,38.4,44.88,1841.84,423.92,Finland,male,2021-03-14,Mobile,157,1162,Visa,56,67
7643,1,1,1,31.48,28.2,3326.24,383.52,United States,female,2021-01-09,E-Wallet,76,1051,Amex,21,92
4519,0,0,1,37.24,10.88,3724.12,426.28,Germany,female,2021-01-20,Bank transfers,244,1236,Amex,96,17
1349,1,1,0,2.28,39.88,1384.76,933.72,New Zealand,male,2021-01-01,Bank transfers,20,1208,MasterCard,16,66
3937,0,1,1,33,21.96,3442.04,813.72,Brazil,male,2021-03-06,Mobile,143,1112,Amex,64,12
4639,1,1,1,2.6,15.88,3174.6,345.72,Turkey,female,2021-03-20,Mobile,298,1275,Visa,79,23
6791,0,1,0,17.92,16.12,1304.6,863.76,Netherlands,male,2021-02-08,E-Wallet,53,1121,Visa,17,86
347,0,0,1,41.48,47.68,2235.76,410,Canada,male,2021-03-16,E-Wallet,88,1275,Visa,100,4
3105,1,1,0,1.36,16,3617.36,440.48,United Kingdom,female,2021-01-28,Prepaid cards,143,1029,MasterCard,49,37
5509,1,1,0,1,10.12,3982.2,747.88,Canada,female,2021-03-11,Bank transfers,17,1098,Visa,20,6
8097,1,0,1,36.04,9.24,3746.48,398.6,United Kingdom,female,2021-01-20,Bank transfers,157,1040,MasterCard,87,74
7893,0,1,1,19.52,7,3366.88,154.4,France,female,2021-01-25,Mobile,10,1004,Amex,56,83
8959,1,0,0,9.56,5.2,1058.92,659.68,Denmark,female,2021-01-15,E-Wallet,153,1255,Amex,39,32
3555,0,0,0,13.8,30.52,1504.48,572.12,United Kingdom,male,2021-01-01,Prepaid cards,214,1226,Amex,6,26
3346,1,0,1,15.96,9.52,3557.6,660.16,Netherlands,female,2021-01-06,Prepaid cards,190,1287,MasterCard,32,90
1190,0,1,1,14.88,20.52,4395.4,909.36,Norway,male,2021-03-07,Prepaid cards,76,1049,Visa,99,53
7364,0,0,1,36.08,11.56,1289.76,970.36,Finland,male,2021-03-18,Bank transfers,79,1229,Visa,71,85
127,1,1,1,32.12,35.24,4375.24,279.36,Brazil,male,2021-01-21,Prepaid cards,162,1102,MasterCard,75,10
8345,1,1,1,28.56,2.48,4098.76,976.24,Australia,female,2021-02-09,Prepaid cards,36,1099,JBC,35,25
9654,0,0,1,25.28,23.6,2136.44,211.64,Spain,female,2021-01-05,Prepaid cards,126,1169,JBC,90,81
1997,1,0,1,2.84,48.24,1518.6,406.76,Turkey,female,2021-02-20,Mobile,17,1258,MasterCard,99,54
9528,0,1,1,5.12,36.96,2528.2,930.52,New Zealand,male,2021-01-04,Mobile,266,1110,MasterCard,73,51
2996,0,1,1,16.16,45.2,3765.96,425.76,New Zealand,female,2021-01-30,Mobile,7,1074,JBC,39,100
4653,1,1,1,2.56,49.84,2303.96,436.84,New Zealand,female,2021-04-01,E-Wallet,297,1043,MasterCard,90,43
8614,0,0,0,8.72,4.64,3185.76,311.8,Australia,male,2021-01-30,Bank transfers,63,1019,MasterCard,41,37
4123,1,1,1,22.48,12.44,2759,106.68,Australia,male,2021-01-25,E-Wallet,270,1083,Amex,48,52
7886,0,1,1,32.2,37.84,2874.16,149.96,New Zealand,male,2021-03-06,E-Wallet,50,1069,JBC,28,85
7934,0,1,0,35.64,1.16,1320.24,593.08,Spain,male,2021-03-17,E-Wallet,247,1029,Amex,28,70
9779,1,0,0,11.52,9.64,4277.24,306.8,Denmark,female,2021-02-15,Bank transfers,271,1176,JBC,45,97
3128,0,1,1,49.8,20.24,1785.44,123.88,Netherlands,male,2021-03-03,Prepaid cards,132,1125,MasterCard,63,19
8509,0,0,1,36.04,45.96,3338.76,679.28,Ireland,female,2021-01-31,Mobile,70,1111,Amex,5,45
5926,0,0,0,49.76,4.52,1152.8,775.48,Iran,female,2021-02-06,Bank transfers,159,1089,JBC,89,32
9193,1,1,1,43.12,42.44,1465.08,95.56,Germany,male,2021-01-10,Mobile,112,1264,Amex,70,11
2706,0,0,0,28.88,45.88,1321.84,483.68,Turkey,male,2021-02-06,Prepaid cards,35,1276,JBC,65,20
9993,0,0,0,24.88,16.4,3859.04,441.72,France,female,2021-02-27,Prepaid cards,203,1284,JBC,39,13
8404,0,0,0,26.24,9.64,3267.52,885.36,Ireland,female,2021-03-02,Credit cards,277,1178,Amex,24,54
8,0,1,0,37.56,20.48,3292.12,563.4,Germany,male,2021-02-20,Prepaid cards,197,1295,Amex,59,11
543,0,0,1,14.08,8.6,3792.84,192.76,Finland,female,2021-01-23,E-Wallet,280,1127,Visa,98,11
7883,1,0,0,37.6,15.48,2552.08,183.04,Spain,female,2021-03-05,Bank transfers,17,1196,JBC,30,5
904,1,1,1,40.04,36.36,4469.28,302.52,Norway,male,2021-03-03,Mobile,182,1273,Visa,96,4
9284,1,0,1,42.24,8,2520.16,383.68,New Zealand,male,2021-01-07,Credit cards,192,1230,JBC,7,34
8384,1,1,0,15.88,40.6,1415.64,209.36,Australia,male,2021-01-14,Mobile,136,1251,JBC,63,22
5585,0,1,0,46.84,10.24,4503.8,353.08,Brazil,female,2021-01-16,E-Wallet,262,1124,JBC,40,79
3482,1,0,0,11.68,12.8,3783.96,626.84,Finland,male,2021-02-01,Credit cards,218,1155,Amex,96,42
3994,1,1,1,40.24,30.68,1731.44,288.68,Iran,female,2021-01-21,Credit cards,189,1064,Amex,73,4
8657,1,1,0,2.2,25.64,4692.4,83.76,France,male,2021-03-07,Credit cards,239,1083,Visa,30,82
6107,0,1,1,37.6,11,4829.68,442.28,Netherlands,male,2021-01-29,Credit cards,52,1090,Amex,23,70
6445,1,1,1,44.52,18.92,1683.64,411.28,Spain,female,2021-03-12,Bank transfers,11,1010,Visa,32,82
2550,0,1,1,7.8,3.52,2533.28,176.28,Germany,male,2021-01-11,E-Wallet,4,1153,JBC,90,63
115,0,1,1,20.32,41.08,3636.28,554.6,Switzerland,male,2021-03-13,Mobile,144,1146,MasterCard,99,29
50,0,0,1,6.32,38.84,3552.16,262.68,Switzerland,male,2021-03-03,Credit cards,168,1259,JBC,9,4
3440,0,1,0,18.72,47.96,1789.64,109.08,Turkey,female,2021-03-16,E-Wallet,26,1125,Visa,35,49
3345,1,1,1,26.08,41.68,3642.56,291,United Kingdom,male,2021-01-12,Bank transfers,50,1259,Amex,85,6
9126,0,0,1,25.2,49.08,2596.08,157.2,Canada,female,2021-01-06,Bank transfers,236,1096,Amex,54,10
8084,1,0,1,18.76,30.76,3509.88,341.64,Ireland,male,2021-01-15,Prepaid cards,61,1294,Visa,48,55
5081,0,0,1,47.32,22.96,4446.6,766.76,Canada,male,2021-01-18,Mobile,89,1020,Visa,74,73
7379,1,0,0,28.96,43.6,1286.64,558.16,Ireland,male,2021-01-17,Bank transfers,207,1250,Visa,19,81
5003,1,0,1,11.96,38.88,1914.2,800.36,Germany,male,2021-03-07,Bank transfers,72,1088,Visa,35,59
9546,0,0,0,18.28,44.52,3141.28,449.44,Canada,female,2021-03-17,E-Wallet,176,1180,MasterCard,49,6
1287,0,0,0,24.84,48.04,1742.2,525.88,New Zealand,female,2021-01-12,Mobile,81,1143,Visa,78,82
618,1,1,0,44.32,17.88,1930.48,164.24,Netherlands,female,2021-01-31,E-Wallet,180,1245,Visa,18,31
7210,1,0,0,6.76,36.32,4735.84,830.56,Brazil,male,2021-02-14,Prepaid cards,30,1115,JBC,26,82
6898,0,1,1,37.64,23.6,1137.16,313.36,France,female,2021-03-24,Bank transfers,121,1271,MasterCard,66,49
1596,0,0,1,41.52,38.84,4895,514.68,United States,male,2021-01-01,E-Wallet,104,1258,MasterCard,33,21
7449,0,1,0,14.64,8.24,1425.04,188.56,Germany,male,2021-03-06,Prepaid cards,125,1075,Visa,46,18
1442,0,1,1,12.32,15.6,3237.92,356.28,Netherlands,female,2021-02-18,Prepaid cards,297,1031,MasterCard,4,29
8312,0,0,1,40.88,21.32,4524,330.04,Norway,female,2021-03-10,Bank transfers,282,1062,JBC,6,49
3446,0,1,0,49.36,44.36,1067.08,474.08,Finland,female,2021-03-10,Mobile,208,1010,JBC,7,45
180,0,0,1,29.6,37.76,4220.36,666.72,Ireland,female,2021-03-17,Mobile,190,1267,Visa,10,94
4747,0,1,0,16.4,6.44,4300.72,97.16,Canada,female,2021-02-13,E-Wallet,61,1089,MasterCard,69,38
8229,0,1,0,36.8,9.04,2933.92,203.28,Turkey,male,2021-03-10,E-Wallet,269,1056,Visa,75,62
4715,0,1,1,39.8,3.84,4434.16,398.52,Netherlands,female,2021-03-26,Mobile,165,1166,Amex,39,90
8563,0,1,1,12,24,3207.2,186.56,United States,female,2021-03-06,E-Wallet,240,1239,Amex,71,56
4655,0,0,1,29.36,12.4,1714.96,412,Norway,female,2021-01-06,Prepaid cards,220,1261,JBC,48,55
3653,0,1,1,5.96,43.88,3977.52,357.6,Germany,male,2021-02-25,E-Wallet,231,1163,JBC,83,68
7013,0,1,1,10.48,18.32,2399.96,71.36,United Kingdom,female,2021-01-19,Credit cards,145,1222,Visa,67,2
695,1,0,0,44.2,8.36,3262.8,350.68,Australia,male,2021-03-28,E-Wallet,26,1137,MasterCard,33,86
3245,1,0,1,12.04,27.88,3280.88,137.6,New Zealand,female,2021-04-01,Credit cards,236,1066,JBC,19,83
2221,0,0,1,37.28,12,3043.76,215.96,Finland,male,2021-03-06,Prepaid cards,164,1014,JBC,90,27
2559,0,0,1,38,15,1779.68,765.36,United Kingdom,male,2021-01-19,Mobile,176,1218,Amex,51,31
6619,1,1,1,48.52,3.48,4143.16,172.32,Finland,female,2021-02-09,Credit cards,139,1275,JBC,89,44
5006,0,0,1,9.32,6,3117.16,845.64,Netherlands,male,2021-03-09,E-Wallet,151,1041,Visa,28,80
787,1,1,0,15.96,4.12,1569.56,114.52,Germany,male,2021-01-15,Bank transfers,98,1122,Visa,72,94
4743,0,0,1,3.76,30.64,4688.24,224.24,United Kingdom,female,2021-01-27,Mobile,146,1269,Amex,30,98
4967,1,0,0,31.08,6.6,4164.76,167.84,Denmark,male,2021-01-15,Mobile,279,1103,JBC,49,52
537,1,0,1,37.16,30.92,1703.48,413.24,New Zealand,male,2021-01-27,Credit cards,124,1085,MasterCard,98,31
8246,0,0,1,20.96,5.12,4785.64,539.16,Denmark,male,2021-03-14,Credit cards,161,1025,Visa,43,47
7039,0,0,1,36.64,17.76,1649.6,777.84,Switzerland,male,2021-03-03,Prepaid cards,280,1242,Amex,66,57
4268,0,1,0,48.28,20.08,3148.56,917.12,Finland,female,2021-03-10,E-Wallet,25,1285,Amex,98,99
380,1,0,1,46.96,22.92,3333.2,942.8,Denmark,female,2021-03-03,Bank transfers,164,1238,Visa,94,89
7169,1,1,0,41.36,4.32,4086.08,532.8,Finland,male,2021-01-18,Mobile,117,1117,MasterCard,81,66
5034,1,0,0,1.32,13.64,3058.2,289.88,United Kingdom,female,2021-02-02,E-Wallet,86,1241,Amex,55,50
473,1,1,0,43.88,20.92,4446.72,228.28,Turkey,female,2021-03-18,Bank transfers,266,1150,Amex,90,96
2474,1,0,1,12.76,41.64,1499.2,935,United States,female,2021-01-28,Credit cards,236,1196,Amex,94,66
3756,1,0,0,3.56,8.16,2324.24,953.28,Iran,male,2021-01-26,Mobile,26,1093,Visa,88,95
922,0,0,1,14.56,19.92,4019.68,477.88,Denmark,female,2021-02-15,Credit cards,214,1123,MasterCard,82,77
5184,0,1,0,2.68,33.88,3920.68,392.2,Canada,male,2021-03-28,Credit cards,164,1194,JBC,48,23
3281,1,1,1,4.8,38.64,4368.88,976.6,United Kingdom,male,2021-01-20,Bank transfers,72,1214,MasterCard,14,67
1310,0,0,1,5.6,2.36,3772.56,959.08,Ireland,male,2021-02-21,Prepaid cards,254,1135,MasterCard,1,62
7312,1,0,1,28.6,20.96,1347.2,843.4,Germany,male,2021-03-20,Mobile,255,1197,JBC,42,61
5582,0,1,0,18.4,43.4,1013.8,57.32,Turkey,male,2021-03-12,Credit cards,229,1030,Visa,41,30
4532,0,1,0,1.24,6.24,4415,93.8,United Kingdom,female,2021-02-22,Prepaid cards,146,1076,Amex,93,12
8440,0,1,0,32.8,28.6,1347.36,689.52,New Zealand,male,2021-02-05,E-Wallet,22,1011,Amex,1,89
4352,1,0,1,47.48,34.2,4444.56,528.88,Canada,female,2021-02-14,Prepaid cards,69,1005,MasterCard,25,80
5672,0,1,0,43.08,26.84,4695.96,795.64,Switzerland,male,2021-02-07,Mobile,229,1173,MasterCard,26,81
1172,1,1,1,2.88,31.08,3687.52,146.16,Netherlands,male,2021-01-19,Credit cards,96,1127,MasterCard,17,20
6720,0,1,1,27.32,30.76,4638.12,931,Ireland,female,2021-02-06,Credit cards,40,1138,Visa,75,39
5085,0,0,0,33.44,6.72,4394.72,645.76,Germany,male,2021-02-03,Prepaid cards,214,1169,Amex,76,65
7489,0,1,1,10.88,26.12,3997.16,436.36,Canada,male,2021-03-15,Credit cards,32,1195,Amex,51,33
1444,0,0,0,43.84,47.96,2289.68,358.04,Denmark,male,2021-01-25,Bank transfers,234,1233,JBC,23,71
1903,0,1,0,5.32,30.2,3466.68,81.2,United States,female,2021-03-24,Mobile,105,1049,Visa,65,42
2590,1,0,0,13.24,24.12,4568.8,164.32,Germany,male,2021-03-27,E-Wallet,278,1002,Amex,62,13
9455,1,0,0,41.28,33.64,2934.08,172.72,Spain,male,2021-02-13,Prepaid cards,79,1208,JBC,49,83
6895,0,0,1,34.8,33.52,4567.84,532.48,Switzerland,male,2021-02-09,Mobile,29,1104,JBC,69,15
6488,0,0,1,43.36,23.44,2576.76,271.2,Ireland,male,2021-03-01,Prepaid cards,100,1054,JBC,23,54
4333,0,0,0,19.72,8.4,3325.12,227.48,Spain,male,2021-02-24,Credit cards,251,1087,Visa,14,78
9651,0,0,1,26.36,38.16,4921.2,881.16,Iran,female,2021-01-02,Prepaid cards,236,1015,Amex,33,19
7545,0,0,0,2.96,31.92,2803.44,932.08,Norway,female,2021-01-03,Bank transfers,297,1131,JBC,16,71
7186,1,0,0,18.8,13.24,2884.4,262.04,Norway,male,2021-03-31,E-Wallet,300,1034,Visa,8,63
4752,0,0,0,44.32,34.6,4654.64,590.08,United Kingdom,female,2021-03-15,Bank transfers,207,1113,MasterCard,70,75
8349,0,1,1,11.72,5.96,2791.84,562.28,United Kingdom,female,2021-03-24,Mobile,278,1181,JBC,42,16
3181,0,1,1,44.12,39.4,1721.92,230.04,Switzerland,male,2021-01-11,Prepaid cards,9,1038,Amex,62,91
8000,0,0,1,1.12,25.04,4861.72,599.88,Denmark,female,2021-01-04,Prepaid cards,254,1088,Amex,43,85
